Date,Rel_Humid , Temperature ,Wind_Spd,Sol_Radi ,Surf_In_T,Surf_Out_T,,
2017-01-26,60.66666667,3.80841236,0.260091985,149.3928387,24.35962999,19.94917347,,
2017-01-26,59,3.975079027,0.312110381,151.7928112,24.4566697,20.28186573,,
2017-01-26,59.66666667,4.041745693,0.624220763,154.2546134,24.4739814,20.05961441,,
2017-01-26,60.33333333,4.10841236,0.936331144,156.7777377,24.4761504,20.0684,,
2017-01-26,61,4.175079027,1.248441526,159.364302,24.53821463,20.10881886,,
2017-01-26,61.66666667,4.241745693,1.560551907,152.5161103,24.50310179,19.20700059,,
2017-01-26,62.33333333,4.30841236,1.872662289,145.7698319,24.46923275,18.50873711,,
2017-01-26,63,4.375079027,2.18477267,139.1202321,24.41947058,17.81882377,,
2017-01-26,65,4.30841236,2.351231541,132.5653871,24.41567473,17.10322776,,
2017-01-26,67,4.241745693,2.517690411,126.1061345,24.43242139,16.40516624,,
2017-01-26,69,4.175079027,2.684149281,104.5053982,24.2328309,14.16270494,,
2017-01-26,71,4.10841236,2.850608151,96.0671357,24.14619532,13.44519273,,
2017-01-26,73,4.041745693,3.017067021,87.79147493,24.03325942,12.55532438,,
2017-01-26,75,3.975079027,3.183525891,79.67248442,23.91413999,11.70156046,,
2017-01-26,77.33333333,3.90841236,2.808993433,71.70671349,23.80078211,10.99900548,,
2017-01-26,79.66666667,3.841745693,2.434460976,63.89301732,23.68656552,10.27320203,,
2017-01-26,82,3.775079027,2.059928518,56.23251728,23.57086657,9.542567636,,
2017-01-26,84.33333333,3.70841236,1.68539606,57.30871665,23.55227694,9.806975932,,
2017-01-26,86.66666667,3.641745693,1.310863602,58.39726917,23.53909171,9.980778322,,
2017-01-26,89,3.575079027,0.936331144,59.5089566,23.54669705,10.20356497,,
2017-01-26,86.66666667,3.475079027,0.780275954,60.66026237,23.55451297,10.21964288,,
2017-01-26,84.33333333,3.375079027,0.624220763,61.87572522,23.57045894,10.28434646,,
2017-01-26,82,3.275079027,0.468165572,63.19156552,23.58914316,10.37343302,,
2017-01-26,79.66666667,3.175079027,0.312110381,70.61971981,23.68217785,11.27103456,,
2017-01-26,77.33333333,3.075079027,0.156055191,69.112374,23.68332258,10.96431436,,
2017-01-26,75,2.975079027,0,67.55312703,23.71245528,11.14395827,,
2017-01-26,73.33333333,2.80841236,0.530587649,65.9554653,23.6608503,9.787659142,,
2017-01-26,71.66666667,2.641745693,1.061175297,64.05212128,23.62836683,9.191464298,,
2017-01-26,70,2.475079027,1.591762946,62.39376144,23.58483203,8.624407531,,
2017-01-26,68.33333333,2.30841236,2.122350594,56.03116821,23.48191028,7.566061136,,
2017-01-26,66.66666667,2.141745693,2.652938243,49.97871057,23.37428467,6.639450016,,
2017-01-26,65,1.975079027,3.183525891,44.33540728,23.25688071,5.772446038,,
2017-01-26,60.66666667,2.00841236,2.975452304,39.30338998,22.91167751,5.276951258,,
2017-01-26,56.33333333,2.041745693,2.767378716,33.91814239,22.63355484,4.711950887,,
2017-01-26,52,2.075079027,2.559305128,26.11151477,22.45687716,3.825660822,,
2017-01-26,47.66666667,2.10841236,2.351231541,6.901974433,22.18327359,1.449737966,,
2017-01-26,43.33333333,2.141745693,2.143157953,0,21.94990418,0.475540507,,
2017-01-26,39,2.175079027,1.935084365,0,21.83221292,0.539887403,,
2017-01-26,43.16666667,1.80841236,2.143157953,0,21.59533946,0.141904068,,
2017-01-26,47.33333333,1.441745693,2.351231541,0,21.40422205,-0.198630387,,
2017-01-26,51.5,1.075079027,2.559305128,0,21.272019,-0.550945286,,
2017-01-26,55.66666667,0.70841236,2.767378716,0,21.15726353,-0.902697105,,
2017-01-26,59.83333333,0.341745693,2.975452304,0,21.05731815,-1.25520429,,
2017-01-26,64,-0.024920973,3.183525891,0,20.95673904,-1.608255324,,
2017-01-26,63.83333333,-0.19158764,3.183525891,0,20.90027069,-1.772163797,,
2017-01-26,63.66666667,-0.358254307,3.183525891,0,20.85653838,-1.95254479,,
2017-01-26,63.5,-0.524920973,3.183525891,0,20.81662494,-2.132113133,,
2017-01-26,63.33333333,-0.69158764,3.183525891,0,20.77949228,-2.311506469,,
2017-01-26,63.16666667,-0.858254307,3.183525891,0,20.74479112,-2.490743203,,
2017-01-26,63,-1.024920973,3.183525891,0,20.71177255,-2.669845198,,
2017-01-26,62.66666667,-1.108254307,2.996259662,0,20.64478479,-2.779550884,,
2017-01-26,62.33333333,-1.19158764,2.808993433,0,20.6193431,-2.89116715,,
2017-01-26,62,-1.274920973,2.621727205,0,20.59193911,-3.00581101,,
2017-01-26,61.66666667,-1.358254307,2.434460976,0,20.56612382,-3.120931836,,
2017-01-26,61.33333333,-1.44158764,2.247194747,0,20.55055113,-2.883543018,,
2017-01-26,61,-1.524920973,2.059928518,0,20.52469885,-3.027403115,,
2017-01-26,60.66666667,-1.608254307,1.872662289,0,20.50012132,-3.161224407,,
2017-01-26,60.33333333,-1.69158764,1.68539606,0,20.47592036,-3.299069076,,
2017-01-26,60,-1.774920973,1.498129831,0,20.45233022,-3.440455251,,
2017-01-26,59.66666667,-1.858254307,1.310863602,0,20.42882722,-3.586244108,,
2017-01-26,59.33333333,-1.94158764,1.123597373,0,20.40559036,-3.737481488,,
2017-01-26,59,-2.024920973,0.936331144,0,20.38251454,-3.895735375,,
2017-01-26,57.66666667,-2.024920973,0.780275954,0,20.32008526,-3.968566614,,
2017-01-26,56.33333333,-2.024920973,0.624220763,0,20.24121799,-4.058284259,,
2017-01-26,55,-2.024920973,0.468165572,0,20.1911817,-4.157329618,,
2017-01-26,53.66666667,-2.024920973,0.312110381,0,20.13299232,-4.279420967,,
2017-01-26,52.33333333,-2.024920973,0.156055191,0,20.09254102,-4.440744107,,
2017-01-26,51,-2.024920973,0,0,20.05953605,-4.870148202,,
2017-01-26,50,-2.024920973,0.322514061,0,20.02175245,-4.571377232,,
2017-01-26,49,-2.024920973,0.645028122,0,19.97090408,-4.542098361,,
2017-01-26,48,-2.024920973,0.967542183,0,19.90263873,-4.513614134,,
2017-01-26,47,-2.024920973,1.290056244,0,19.82858462,-4.498122837,,
2017-01-26,46,-2.024920973,1.612570304,0,19.74957827,-4.489633883,,
2017-01-26,45,-2.024920973,1.935084365,0,19.66623438,-4.486013466,,
2017-01-27,48.83333333,-2.524920973,1.664588701,0,19.52801039,-5.037089759,,
2017-01-27,52.66666667,-3.024920973,1.394093037,0,19.40288848,-5.533059768,,
2017-01-27,56.5,-3.524920973,1.123597373,0,19.29852955,-6.039804846,,
2017-01-27,60.33333333,-4.024920973,0.853101709,0,19.21626313,-6.552379929,,
2017-01-27,64.16666667,-4.524920973,0.582606045,0,19.13428168,-7.077600515,,
2017-01-27,68,-5.024920973,0.312110381,0,19.06185488,-7.624680511,,
2017-01-27,69.83333333,-5.19158764,0.416147175,0,19.01766697,-7.682611776,,
2017-01-27,71.66666667,-5.358254307,0.520183969,0,18.96176849,-7.805857623,,
2017-01-27,73.5,-5.524920973,0.624220763,0,18.89738184,-7.926440549,,
2017-01-27,75.33333333,-5.69158764,0.728257557,0,18.82709733,-8.050792306,,
2017-01-27,77.16666667,-5.858254307,0.832294351,0,18.75371273,-8.177443156,,
2017-01-27,79,-6.024920973,0.936331144,0,18.67829321,-8.306115748,,
2017-01-27,75.5,-5.69158764,0.936331144,0,18.62671098,-7.964935176,,
2017-01-27,72,-5.358254307,0.936331144,0,18.57912014,-7.668931254,,
2017-01-27,68.5,-5.024920973,0.936331144,0,18.54124456,-7.368212678,,
2017-01-27,65,-4.69158764,0.936331144,0,18.50946425,-7.067858283,,
2017-01-27,61.5,-4.358254307,0.936331144,0,18.48137769,-6.767367263,,
2017-01-27,58,-4.024920973,0.936331144,0,18.4562063,-6.466769668,,
2017-01-27,58.5,-4.14158764,0.780275954,0,18.40759536,-6.661658803,,
2017-01-27,59,-4.258254307,0.624220763,0,18.36622899,-6.811340716,,
2017-01-27,59.5,-4.374920973,0.468165572,0,18.32680608,-6.973508901,,
2017-01-27,60,-4.49158764,0.312110381,0,18.28965749,-7.145955515,,
2017-01-27,60.5,-4.608254307,0.156055191,0,18.25410537,-7.340272751,,
2017-01-27,61,-4.724920973,0,0,18.21646821,-7.676433065,,
2017-01-27,61.16666667,-4.824920973,0.104036794,0,18.19683419,-7.551432952,,
2017-01-27,61.33333333,-4.924920973,0.208073588,0,18.16198634,-7.600602185,,
2017-01-27,61.5,-5.024920973,0.312110381,0,18.11823337,-7.648616855,,
2017-01-27,61.66666667,-5.124920973,0.416147175,0,18.06718905,-7.706555824,,
2017-01-27,61.83333333,-5.224920973,0.520183969,0,18.01266681,-7.769517098,,
2017-01-27,62,-5.324920973,0.624220763,0,17.95509934,-7.8363502,,
2017-01-27,62.83333333,-5.44158764,0.624220763,0,17.89356549,-7.950048354,,
2017-01-27,63.66666667,-5.558254307,0.624220763,0,17.84146902,-7.738643398,,
2017-01-27,64.5,-5.674920973,0.624220763,0,17.78298828,-7.877104012,,
2017-01-27,65.33333333,-5.79158764,0.624220763,0,17.72915817,-7.983742316,,
2017-01-27,66.16666667,-5.908254307,0.624220763,0,17.68512862,-8.092938922,,
2017-01-27,67,-6.024920973,0.624220763,0,17.61495654,-8.203975374,,
2017-01-27,67.16666667,-6.09158764,0.572202366,0,17.60053219,-8.28289488,,
2017-01-27,67.33333333,-6.158254307,0.520183969,0,18.56532903,-8.309465955,,
2017-01-27,67.5,-6.224920973,0.468165572,0,18.50488705,-8.727324248,,
2017-01-27,67.66666667,-6.29158764,0.416147175,0,18.52593811,-8.757826439,,
2017-01-27,67.83333333,-6.358254307,0.364128778,0,18.53154525,-8.841045279,,
2017-01-27,68,-6.424920973,0.312110381,0,18.53660393,-8.919665471,,
2017-01-27,67.83333333,-6.39158764,0.364128778,0,18.62533042,-8.855227556,,
2017-01-27,67.66666667,-6.358254307,0.416147175,0,19.23439744,-8.775706579,,
2017-01-27,67.5,-6.324920973,0.468165572,0,19.20840536,-8.759418821,,
2017-01-27,67.33333333,-6.29158764,0.520183969,0,19.23666723,-8.709814841,,
2017-01-27,67.16666667,-6.258254307,0.572202366,126.1268097,20.52323352,10.44294492,,
2017-01-27,67,-6.224920973,0.624220763,150.6506852,20.64061854,8.995904255,,
2017-01-27,65.66666667,-6.174920973,0.67623916,171.240497,21.31404136,11.68190257,,
2017-01-27,64.33333333,-6.124920973,0.728257557,185.214842,21.64861624,12.69150854,,
2017-01-27,63,-6.074920973,0.780275954,199.4159811,22.07070119,14.05359984,,
2017-01-27,61.66666667,-6.024920973,0.832294351,225.1175282,22.54071896,16.57121837,,
2017-01-27,60.33333333,-5.974920973,0.884312748,251.6638831,23.00132922,18.84469464,,
2017-01-27,59,-5.924920973,0.936331144,279.0530599,23.6502823,21.19486047,,
2017-01-27,57,-5.724920973,0.936331144,306.7610061,24.25548303,23.71985335,,
2017-01-27,55,-5.524920973,0.936331144,335.7846231,24.90605352,26.27639781,,
2017-01-27,53,-5.324920973,0.936331144,365.4715323,25.2618795,25.18962151,,
2017-01-27,51,-5.124920973,0.936331144,384.1286553,25.55289909,27.28149171,,
2017-01-27,49,-4.924920973,0.936331144,402.7101216,25.7963725,28.67397364,,
2017-01-27,47,-4.724920973,0.936331144,421.1918984,26.03233705,30.19091615,,
2017-01-27,45,-4.524920973,0.915523786,439.5425877,26.26714881,31.72926433,,
2017-01-27,43,-4.324920973,0.894716427,457.7259144,26.48809287,33.23562507,,
2017-01-27,41,-4.124920973,0.873909068,475.7022033,26.69909305,34.7196635,,
2017-01-27,39,-3.924920973,0.853101709,489.240387,26.86877023,35.8177033,,
2017-01-27,37,-3.724920973,0.832294351,502.3764266,27.04466993,36.96729284,,
2017-01-27,35,-3.524920973,0.811486992,515.0886213,27.27918347,38.06615461,,
2017-01-27,33.83333333,-3.24158764,0.780275954,527.352514,27.55898852,39.27789659,,
2017-01-27,32.66666667,-2.958254307,0.749064916,539.1417074,27.86238381,40.4219141,,
2017-01-27,31.5,-2.674920973,0.717853877,550.428433,28.12365228,41.53881704,,
2017-01-27,30.33333333,-2.39158764,0.686642839,558.8497603,28.42181807,42.42449851,,
2017-01-27,29.16666667,-2.108254307,0.655431801,566.6837485,28.69361169,43.3202052,,
2017-01-27,28,-1.824920973,0.624220763,573.9154169,28.95463357,44.1667271,,
2017-01-27,27,-1.708254307,0.624220763,580.5286746,29.14936157,44.61431262,,
2017-01-27,26,-1.59158764,0.624220763,586.5067596,29.33988584,45.10981022,,
2017-01-27,25,-1.474920973,0.624220763,591.8325641,29.54441499,45.53730864,,
2017-01-27,24,-1.358254307,0.624220763,593.9516298,29.68471423,45.71188565,,
2017-01-27,23,-1.24158764,0.624220763,595.3748905,29.86073337,45.89542477,,
2017-01-27,22,-1.124920973,0.624220763,596.0981064,30.00620856,46.01667732,,
2017-01-27,21.83333333,-0.94158764,0.572202366,596.1171333,30.19745224,46.50287427,,
2017-01-27,21.66666667,-0.758254307,0.520183969,595.4280938,30.42589919,46.85305423,,
2017-01-27,21.5,-0.574920973,0.468165572,594.0274886,30.56267626,47.19531352,,
2017-01-27,21.33333333,-0.39158764,0.416147175,585.8740905,30.75504811,50.44013593,,
2017-01-27,21.16666667,-0.208254307,0.364128778,577.1094313,30.76725942,49.09962707,,
2017-01-27,21,-0.024920973,0.312110381,567.754899,30.8125201,49.07158092,,
2017-01-27,21.16666667,0.175079027,0.364128778,557.8316865,30.78536858,48.13727752,,
2017-01-27,21.33333333,0.375079027,0.416147175,547.3605144,30.76578639,47.43579114,,
2017-01-27,21.5,0.575079027,0.468165572,536.3612453,30.7022855,46.63362091,,
2017-01-27,21.66666667,0.775079027,0.520183969,504.8202889,30.47027864,44.00087346,,
2017-01-27,21.83333333,0.975079027,0.572202366,473.4137954,30.21517764,41.85001402,,
2017-01-27,22,1.175079027,0.624220763,442.1925849,29.8861606,39.55893147,,
2017-01-27,27.83333333,1.475079027,0.520183969,405.60375,29.50851815,37.3495022,,
2017-01-27,33.66666667,1.775079027,0.416147175,376.518144,29.12221889,35.7748733,,
2017-01-27,39.5,2.075079027,0.312110381,348.0763478,28.66621729,32.02577195,,
2017-01-27,45.33333333,2.375079027,0.208073588,322.5600807,28.34985669,31.48807608,,
2017-01-27,51.16666667,2.675079027,0.104036794,297.5678107,28.057728,30.43473946,,
2017-01-27,57,2.975079027,0,273.1674546,27.77979072,30.82669015,,
2017-01-27,58.33333333,2.80841236,0.218477267,249.4246508,27.28649712,25.1090446,,
2017-01-27,59.66666667,2.641745693,0.436954534,226.6995642,26.90698409,22.75163961,,
2017-01-27,61,2.475079027,0.655431801,204.5341524,26.50032941,20.17730471,,
2017-01-27,62.33333333,2.30841236,0.873909068,182.8823466,26.18486139,17.86466966,,
2017-01-27,63.66666667,2.141745693,1.092386335,162.0774699,25.95553318,15.69884195,,
2017-01-27,65,1.975079027,1.310863602,142.2306234,25.74336032,13.67177502,,
2017-01-27,64.33333333,1.675079027,1.310863602,123.5313682,25.3472683,11.83010842,,
2017-01-27,63.66666667,1.375079027,1.310863602,104.261514,25.14683163,9.876592033,,
2017-01-27,63,1.075079027,1.310863602,78.30987134,24.91004853,7.211606024,,
2017-01-27,62.33333333,0.775079027,1.310863602,8.934160711,24.30462478,0.01579257,,
2017-01-27,61.66666667,0.475079027,1.310863602,0,24.16642558,-1.786208227,,
2017-01-27,61,0.175079027,1.310863602,0,24.05302888,-1.852502046,,
2017-01-27,62.16666667,-0.69158764,1.092386335,0,23.78840068,-2.825952747,,
2017-01-27,63.33333333,-1.558254307,0.873909068,0,23.55258869,-3.687584511,,
2017-01-27,64.5,-2.424920973,0.655431801,0,23.37144151,-4.572740926,,
2017-01-27,65.66666667,-3.29158764,0.436954534,0,23.21839701,-5.465657926,,
2017-01-27,66.83333333,-4.158254307,0.218477267,0,23.06000609,-6.380696432,,
2017-01-27,68,-5.024920973,0,0,22.87363348,-7.437466905,,
2017-01-27,68,-5.358254307,0,0,22.74054238,-7.6422504,,
2017-01-27,68,-5.69158764,0,0,22.6117677,-7.97565586,,
2017-01-27,68,-6.024920973,0,0,22.49336083,-8.287408682,,
2017-01-27,68,-6.358254307,0,0,22.3785752,-8.60392339,,
2017-01-27,68,-6.69158764,0,0,22.26647127,-8.919980567,,
2017-01-27,68,-7.024920973,0,0,22.15712272,-9.235867369,,
2017-01-27,62.66666667,-6.408254307,0.104036794,0,22.06989246,-8.320980647,,
2017-01-27,57.33333333,-5.79158764,0.208073588,0,22.00971058,-7.697217574,,
2017-01-27,52,-5.174920973,0.312110381,0,21.95342345,-7.073382756,,
2017-01-27,46.66666667,-4.558254307,0.416147175,0,21.90712639,-6.459456305,,
2017-01-27,41.33333333,-3.94158764,0.520183969,0,21.86893937,-5.85144345,,
2017-01-27,36,-3.324920973,0.624220763,0,21.83586334,-5.250562616,,
2017-01-27,42.16666667,-4.108254307,0.624220763,0,21.72413374,-6.089684478,,
2017-01-27,48.33333333,-4.89158764,0.624220763,0,21.60992643,-6.787509812,,
2017-01-27,54.5,-5.674920973,0.624220763,0,21.49455387,-7.494309796,,
2017-01-27,60.66666667,-6.458254307,0.624220763,0,21.37218022,-8.204508722,,
2017-01-27,66.83333333,-7.24158764,0.624220763,0,21.24870163,-8.913758655,,
2017-01-27,73,-8.024920973,0.624220763,0,21.12307578,-9.623203609,,
2017-01-27,74,-8.19158764,0.520183969,0,20.98467639,-9.756338725,,
2017-01-27,75,-8.358254307,0.416147175,0,21.10813824,-9.933711927,,
2017-01-27,76,-8.524920973,0.312110381,0,21.10418507,-10.13320998,,
2017-01-27,77,-8.69158764,0.208073588,0,21.11959717,-10.33551741,,
2017-01-27,78,-8.858254307,0.104036794,0,21.09829621,-10.56595232,,
2017-01-27,79,-9.024920973,0,0,21.06658063,-10.95408864,,
2017-01-27,74.33333333,-8.374920973,0.156055191,0,21.06573353,-9.958705175,,
2017-01-27,69.66666667,-7.724920973,0.312110381,0,21.04950766,-9.278394116,,
2017-01-27,65,-7.074920973,0.468165572,0,21.02602036,-8.599932418,,
2017-01-27,60.33333333,-6.424920973,0.624220763,0,21.00263864,-7.933363871,,
2017-01-27,55.66666667,-5.774920973,0.780275954,0,20.97892052,-7.273290922,,
2017-01-27,51,-5.124920973,0.936331144,0,20.95558755,-6.617583062,,
2017-01-28,54.66666667,-5.774920973,0.884312748,0,20.82256304,-7.353163818,,
2017-01-28,58.33333333,-6.424920973,0.832294351,0,20.69532808,-7.970370501,,
2017-01-28,62,-7.074920973,0.780275954,0,20.56038132,-8.601877271,,
2017-01-28,65.66666667,-7.724920973,0.728257557,0,20.4309025,-9.231109478,,
2017-01-28,69.33333333,-8.374920973,0.67623916,0,20.30878303,-9.860551921,,
2017-01-28,73,-9.024920973,0.624220763,0,20.18986913,-10.49028013,,
2017-01-28,73,-8.858254307,0.520183969,0,20.11664371,-10.27010712,,
2017-01-28,73,-8.69158764,0.416147175,0,20.04786086,-10.13137703,,
2017-01-28,73,-8.524920973,0.312110381,0,19.99268255,-9.991930469,,
2017-01-28,73,-8.358254307,0.208073588,0,19.94623605,-9.86308968,,
2017-01-28,73,-8.19158764,0.104036794,0,19.90569308,-9.75493659,,
2017-01-28,73,-8.024920973,0,0,19.86773607,-9.790038083,,
2017-01-28,69.66666667,-7.624920973,0.156055191,0,19.85678337,-9.10076001,,
2017-01-28,66.33333333,-7.224920973,0.312110381,0,19.8278637,-8.64969022,,
2017-01-28,63,-6.824920973,0.468165572,0,19.79120584,-8.205550976,,
2017-01-28,59.66666667,-6.424920973,0.624220763,0,19.74734158,-7.773385765,,
2017-01-28,56.33333333,-6.024920973,0.780275954,0,19.70331487,-7.3477803,,
2017-01-28,53,-5.624920973,0.936331144,0,19.65894692,-6.926921927,,
2017-01-28,57.33333333,-6.358254307,0.780275954,0,19.55074807,-7.751179926,,
2017-01-28,61.66666667,-7.09158764,0.624220763,0,19.45357941,-8.466251868,,
2017-01-28,66,-7.824920973,0.468165572,0,19.35567753,-9.202383704,,
2017-01-28,70.33333333,-8.558254307,0.312110381,0,19.25872469,-9.946549679,,
2017-01-28,74.66666667,-9.29158764,0.156055191,0,19.16293202,-10.71315087,,
2017-01-28,79,-10.02492097,0,0,19.06678311,-11.64903809,,
2017-01-28,79,-10.02492097,0,0,19.02067097,-11.51911025,,
2017-01-28,79,-10.02492097,0,0,18.96514321,-11.53625896,,
2017-01-28,79,-10.02492097,0,0,18.91002901,-11.53685131,,
2017-01-28,79,-10.02492097,0,0,18.85384403,-11.53941133,,
2017-01-28,79,-10.02492097,0,0,18.79761701,-11.5416858,,
2017-01-28,79,-10.02492097,0,0,18.74180252,-11.54396796,,
2017-01-28,77,-9.44158764,0.052018397,0,18.72165749,-10.82294136,,
2017-01-28,75,-8.858254307,0.104036794,0,18.69374971,-10.21439624,,
2017-01-28,73,-8.274920973,0.156055191,0,18.46933035,-9.620859505,,
2017-01-28,71,-7.69158764,0.208073588,0,18.42414659,-9.00080359,,
2017-01-28,69,-7.108254307,0.260091985,0,18.3917254,-8.396671045,,
2017-01-28,67,-6.524920973,0.312110381,0,18.49645244,-7.782404069,,
2017-01-28,69,-6.94158764,0.260091985,0,18.50269897,-8.283252437,,
2017-01-28,71,-7.358254307,0.208073588,0,18.98727842,-8.63712143,,
2017-01-28,73,-7.774920973,0.156055191,0,18.947973,-9.078623602,,
2017-01-28,75,-8.19158764,0.104036794,0,18.93151432,-9.480159987,,
2017-01-28,77,-8.608254307,0.052018397,0,18.90754316,-9.897821782,,
2017-01-28,79,-9.024920973,0,0,18.8819768,-10.35492891,,
2017-01-28,78,-8.858254307,0,0,18.88642926,-10.1257007,,
2017-01-28,77,-8.69158764,0,0,19.44555328,-9.92561592,,
2017-01-28,76,-8.524920973,0,0,19.41822972,-9.798932672,,
2017-01-28,75,-8.358254307,0,0,19.43955318,-9.630464511,,
2017-01-28,74,-8.19158764,0,17.67011958,19.66281216,-6.179853453,,
2017-01-28,73,-8.024920973,0,21.99244776,19.7099766,-5.381817648,,
2017-01-28,71.66666667,-7.624920973,0.052018397,26.06484254,19.87223667,-4.450523527,,
2017-01-28,70.33333333,-7.224920973,0.104036794,29.1601997,19.91401276,-3.673625012,,
2017-01-28,69,-6.824920973,0.156055191,32.79949277,19.98475695,-2.788922476,,
2017-01-28,67.66666667,-6.424920973,0.208073588,61.52678608,20.35536126,1.833046593,,
2017-01-28,66.33333333,-6.024920973,0.260091985,84.04860231,20.62771034,4.387058584,,
2017-01-28,65,-5.624920973,0.312110381,107.3458509,20.93715179,7.328818905,,
2017-01-28,68.5,-5.524920973,0.260091985,131.640308,21.26526288,9.917462704,,
2017-01-28,72,-5.424920973,0.208073588,156.4990206,21.5664671,12.56316313,,
2017-01-28,75.5,-5.324920973,0.156055191,193.5465814,22.02629272,16.6207377,,
2017-01-28,79,-5.224920973,0.104036794,223.1718448,22.48686772,19.39164125,,
2017-01-28,82.5,-5.124920973,0.052018397,254.2496867,23.08507496,22.67211861,,
2017-01-28,86,-5.024920973,0,286.6300544,23.79424499,26.5155884,,
2017-01-28,81.33333333,-4.658254307,0,335.1096545,24.6285994,31.27921291,,
2017-01-28,76.66666667,-4.29158764,0,370.4430307,25.34569328,34.12390043,,
2017-01-28,72,-3.924920973,0,406.5722504,26.02287855,37.50173612,,
2017-01-28,67.33333333,-3.558254307,0,426.3942202,26.22324538,38.90411349,,
2017-01-28,62.66666667,-3.19158764,0,446.2568215,26.49937565,40.87792626,,
2017-01-28,58,-2.824920973,0,466.1049797,26.74099687,42.64504404,,
2017-01-28,54.5,-2.44158764,0.104036794,492.7372166,26.89804088,41.57729924,,
2017-01-28,51,-2.058254307,0.208073588,512.9974018,27.1077011,42.70432073,,
2017-01-28,47.5,-1.674920973,0.312110381,532.9504303,27.29312864,43.49411459,,
2017-01-28,44,-1.29158764,0.416147175,538.847959,27.4685216,43.29084309,,
2017-01-28,40.5,-0.908254307,0.520183969,544.1393916,27.64180612,43.40235517,,
2017-01-28,37,-0.524920973,0.624220763,548.8171472,27.83225894,43.4601042,,
2017-01-28,38.83333333,-0.108254307,0.738661236,552.8728651,27.94766799,43.61900121,,
2017-01-28,40.66666667,0.30841236,0.853101709,556.2976061,28.07374695,43.7569643,,
2017-01-28,42.5,0.725079027,0.967542183,559.0819605,28.19835329,43.89186001,,
2017-01-28,44.33333333,1.141745693,1.081982656,557.3365974,28.30439159,43.7024203,,
2017-01-28,46.16666667,1.55841236,1.196423129,554.945082,28.405378,43.57313561,,
2017-01-28,48,1.975079027,1.310863602,551.9160946,28.48664933,43.41123428,,
2017-01-28,47.66666667,2.141745693,1.362881999,548.2578065,28.54953678,43.17570352,,
2017-01-28,47.33333333,2.30841236,1.414900396,543.9777483,28.60050765,42.9139744,,
2017-01-28,47,2.475079027,1.466918793,539.0825816,28.63804408,42.61589366,,
2017-01-28,46.66666667,2.641745693,1.51893719,520.4102726,28.55483177,41.26280019,,
2017-01-28,46.33333333,2.80841236,1.570955587,494.8903451,28.40002222,39.59998355,,
2017-01-28,46,2.975079027,1.622973984,476.3066815,28.24064103,38.53300662,,
2017-01-28,45.33333333,3.075079027,1.508533511,457.5527617,28.06051204,37.69493873,,
2017-01-28,44.66666667,3.175079027,1.394093037,438.6872007,27.86583327,36.78877504,,
2017-01-28,44,3.275079027,1.279652564,419.7647402,27.66498452,35.87718689,,
2017-01-28,43.33333333,3.375079027,1.165212091,407.5700835,27.63958887,39.49760486,,
2017-01-28,42.66666667,3.475079027,1.050771618,395.1024928,27.44318568,37.82213311,,
2017-01-28,42,3.575079027,0.936331144,382.3896705,27.30993476,37.37139097,,
2017-01-28,42,3.475079027,1.206826808,369.4591464,27.11390858,35.66331584,,
2017-01-28,42,3.375079027,1.477322472,356.3382814,26.91949084,34.28868661,,
2017-01-28,42,3.275079027,1.747818136,343.0542582,26.81048079,32.87902489,,
2017-01-28,42,3.175079027,2.0183138,319.7506158,26.61683754,30.59679696,,
2017-01-28,42,3.075079027,2.288809464,296.8506458,26.30033777,24.81672571,,
2017-01-28,42,2.975079027,2.559305128,274.4143669,26.14673515,23.38767911,,
2017-01-28,43,2.80841236,2.559305128,252.5000698,25.96557133,21.65602173,,
2017-01-28,44,2.641745693,2.559305128,231.1642559,25.91295577,23.31395242,,
2017-01-28,45,2.475079027,2.559305128,210.8197901,25.69579537,20.88308931,,
2017-01-28,46,2.30841236,2.559305128,189.9251927,25.50395532,19.07236061,,
2017-01-28,47,2.141745693,2.559305128,169.9133264,25.30957843,17.20374203,,
2017-01-28,48,1.975079027,2.559305128,144.813143,25.06407976,14.78589878,,
2017-01-28,44.66666667,1.975079027,2.351231541,129.4995118,24.87935269,13.61060314,,
2017-01-28,41.33333333,1.975079027,2.143157953,116.4828614,24.79001161,12.45888169,,
2017-01-28,38,1.975079027,1.935084365,94.94133136,24.50831344,10.32253299,,
2017-01-28,34.66666667,1.975079027,1.727010778,11.70211075,23.63854548,1.174379758,,
2017-01-28,31.33333333,1.975079027,1.51893719,0,23.20555705,-0.558028867,,
2017-01-28,28,1.975079027,1.310863602,0,22.97000394,-0.435424707,,
2017-01-28,31.16666667,1.641745693,1.362881999,0,22.7827869,-0.742597028,,
2017-01-28,34.33333333,1.30841236,1.414900396,0,22.8461163,-0.995781488,,
2017-01-28,37.5,0.975079027,1.466918793,0,22.79011704,-1.267906769,,
2017-01-28,40.66666667,0.641745693,1.51893719,0,22.72798836,-1.535401612,,
2017-01-28,43.83333333,0.30841236,1.570955587,0,22.66055619,-1.803907773,,
2017-01-28,47,-0.024920973,1.622973984,0,22.57204185,-2.074212904,,
2017-01-28,46.83333333,-0.074920973,1.35247832,0,22.47118148,-2.149501922,,
2017-01-28,46.66666667,-0.124920973,1.081982656,0,22.39488824,-2.246443643,,
2017-01-28,46.5,-0.174920973,0.811486992,0,22.30869985,-2.351349086,,
